2016-11-04,BIEGNIJ DALEJ SAM,Fisz Emade Tworzywo,1,10,1,['polish alternative']
2016-11-04,MISSISSIPPI W OGNIU,Organek,2,5,2,"['polish alternative', 'polish alternative rock', 'polish pop']"
2016-11-04,MADRYT,Kult,3,8,3,['new french touch']
2016-11-04,MOTH INTO FLAME,Metallica,5,6,4,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
2016-11-04,PTASIEK,Anita Lipnicka,4,16,5,"['classic polish pop', 'polish pop']"
2016-11-04,PIELGRZYM,T.Love,6,7,6,"['polish pop', 'polish reggae', 'polish rock']"
2016-11-04,YOU WANT IT DARKER,Leonard Cohen,16,3,7,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']"
2016-11-04,SAMOTNY TATA,Maria Peszek,10,18,8,"['classic polish pop', 'poezja spiewana', 'polish alternative', 'polish pop']"
2016-11-04,2015,Hey,8,5,9,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2016-11-04,HARDWIRED,Metallica,9,12,10,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
2016-11-04,WRACAJ DO DOMU,Kortez,N,1,11,"['polish alternative', 'polish pop']"
2016-11-04,MIŁOŚĆ MIŁOŚĆ,Krzysztof Zalewski,15,4,12,"['polish alternative rock', 'polish pop']"
2016-11-04,TRZEBA MIEĆ SPECJALNĄ SKRZYNIĘ,Czesław Śpiewa & Artur Andrus,7,8,13,['Other']
2016-11-04,DESZCZ NA BETONIE,Taco Hemingway,11,18,14,"['polish hip hop', 'polish trap']"
2016-11-04,UP IN THE HILL,Brodka,13,4,15,"['polish alternative', 'polish indie', 'polish pop']"
2016-11-04,HISTORIE,Hey,14,25,16,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
2016-11-04,LOST ON YOU,LP,18,7,17,"['la pop', ""women's music""]"
2016-11-04,TELEFON,Fisz Emade Tworzywo,12,23,18,['polish alternative']
2016-11-04,TOO MUCH IS NEVER ENOUGH,Florence And The Machine,23,13,19,"['baroque pop', 'pop', 'uk alternative pop']"
