2018-06-15,NIE RAJ,Lao Che,10,23,11,"['polish alternative', 'polish alternative rock', 'polish reggae']"
2018-06-15,TAŃCZ GŁUPIA TAŃCZ,Lady Pank & Maciej Maleńczuk,N,1,12,['Other']
2018-06-15,ROCK AND ROLL,Led Zeppelin,14,3,13,"['album rock', 'classic rock', 'hard rock', 'rock']"
2018-06-15,HUNGER,Florence And The Machine,12,7,14,"['baroque pop', 'pop', 'uk alternative pop']"
2018-06-15,OBŁĄKANY OBŁOK,Strachy na Lachy & Itsmisslilly,17,15,15,['Other']
2018-06-15,KANTERSTRAJK,Fisz Emade Tworzywo,13,12,16,['polish alternative']
2018-06-15,PRZYJDŹ W TAKĄ NOC,Krzysztof Zalewski,15,28,17,"['polish alternative rock', 'polish pop']"
2018-06-15,JESZCZE W ZIELONE GRAMY,Daria Zawiałow,16,30,18,"['polish alternative', 'polish indie', 'polish pop']"
2018-06-15,PORUBA,Jaromir Nohavica,18,10,19,"['czech folk', 'czech rock', 'czech singer-songwriter']"
2018-06-15,SHADOW OF YOUR LOVE,Guns N' Roses,19,7,20,"['glam metal', 'hard rock', 'rock']"
2018-06-15,CRUSH,Cigarettes After Sex,N,1,21,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
2018-06-15,JESZCZE CIĘ NIE MA,Tulia,28,2,22,['polish folk']
2018-06-15,IMMIGRANT SONG,Led Zeppelin,20,30,23,"['album rock', 'classic rock', 'hard rock', 'rock']"
2018-06-15,"DOBRZE, ŻE CIĘ MAM",Kortez,21,13,24,"['polish alternative', 'polish pop']"
2018-06-15,CAŁĄ CISZĘ / POKÓJ NOCNY,Król,22,14,25,"['latin', 'reggaeton', 'reggaeton colombiano']"
2018-06-15,HONOLULU,Uniatowski,30,2,26,[]
2018-06-15,CARRY FIRE,Robert Plant,23,5,27,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2018-06-15,LOW,Lenny Kravitz,29,2,28,"['permanent wave', 'pop rock', 'rock']"
2018-06-15,WEŹ NIE PYTAJ,Paweł Domagała,N,1,29,['polish pop']
2018-06-15,MIJA RAZ DWA,Stanisława Celińska,N,1,30,['classic polish pop']
2018-06-22,POCZĄTEK,Męskie Granie Orkiestra 2018,1,6,1,"['polish alternative', 'polish pop']"
2018-06-22,MAŁOMIASTECZKOWY,Dawid Podsiadło,2,4,2,"['polish alternative', 'polish pop', 'talent show']"
2018-06-22,TAMAGOTCHI,Taconafide & Dawid Podsiadło,4,8,3,['Other']
2018-06-22,KAPITAN POLSKA,Lao Che,3,12,4,"['polish alternative', 'polish alternative rock', 'polish reggae']"
2018-06-22,SAFARI SONG,Greta Van Fleet,6,7,5,"['modern blues rock', 'modern hard rock', 'rock']"
2018-06-22,TAŃCZ GŁUPIA TAŃCZ,Lady Pank & Maciej Maleńczuk,12,2,6,['Other']
2018-06-22,CHWYTAJ DZIEŃ,Kayah i Zbigniew Wodecki,5,6,7,['Other']
2018-06-22,WOJNY,Kazik + Zdunek Ensemble,7,4,8,['Other']
2018-06-22,GDYBYM MIAŁ KOGOŚ,Kazik & Kwartet ProForma,8,18,9,"['classic polish pop', 'poezja spiewana']"
2018-06-22,JA PAS!,Nosowska,9,9,10,"['polish alternative', 'polish pop']"
2018-06-22,NIE RAJ,Lao Che,11,24,11,"['polish alternative', 'polish alternative rock', 'polish reggae']"
2018-06-22,OBŁĄKANY OBŁOK,Strachy na Lachy & Itsmisslilly,15,16,12,['Other']
2018-06-22,OD JOKOHAMY DO FUJISAWY,Artur Andrus,10,13,13,"['classic polish pop', 'poezja spiewana']"
2018-06-22,HUNGER,Florence And The Machine,14,8,14,"['baroque pop', 'pop', 'uk alternative pop']"
2018-06-22,CRUSH,Cigarettes After Sex,21,2,15,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']"
2018-06-22,WEŹ NIE PYTAJ,Paweł Domagała,29,2,16,['polish pop']
2018-06-22,CIOCIA W GABLOCIE,Artur Andrus & Dorota Miśkiewicz,N,1,17,['Other']
2018-06-22,ROCK AND ROLL,Led Zeppelin,13,4,18,"['album rock', 'classic rock', 'hard rock', 'rock']"
2018-06-22,DARMODEJ,Jaromir Nohavica,N,1,19,"['czech folk', 'czech rock', 'czech singer-songwriter']"
2018-06-22,JESZCZE CIĘ NIE MA,Tulia,22,3,20,['polish folk']
2018-06-22,KANTERSTRAJK,Fisz Emade Tworzywo,16,13,21,['polish alternative']
2018-06-22,PRZYJDŹ W TAKĄ NOC,Krzysztof Zalewski,17,29,22,"['polish alternative rock', 'polish pop']"
2018-06-22,JESZCZE W ZIELONE GRAMY,Daria Zawiałow,18,31,23,"['polish alternative', 'polish indie', 'polish pop']"
2018-06-22,SHADOW OF YOUR LOVE,Guns N' Roses,20,8,24,"['glam metal', 'hard rock', 'rock']"
2018-06-22,IMMIGRANT SONG,Led Zeppelin,23,31,25,"['album rock', 'classic rock', 'hard rock', 'rock']"
2018-06-22,PORUBA,Jaromir Nohavica,19,11,26,"['czech folk', 'czech rock', 'czech singer-songwriter']"
2018-06-22,LOW,Lenny Kravitz,28,3,27,"['permanent wave', 'pop rock', 'rock']"
2018-06-22,HONOLULU,Uniatowski,26,3,28,[]
2018-06-22,MIJA RAZ DWA,Stanisława Celińska,30,2,29,['classic polish pop']
2018-06-22,MIŁOŚĆ JEST JAK NIEDZIELA (LIVE FILHARMONIA SZCZECIN,Gaba Kulka i Warszawska Orkiestra Rozrywkowa,N,1,30,['Other']
2018-06-29,MAŁOMIASTECZKOWY,Dawid Podsiadło,2,5,1,"['polish alternative', 'polish pop', 'talent show']"
2018-06-29,POCZĄTEK,Męskie Granie Orkiestra 2018,1,7,2,"['polish alternative', 'polish pop']"
2018-06-29,TAMAGOTCHI,Taconafide & Dawid Podsiadło,3,9,3,['Other']
