2015-02-13,ŻURAWIE ORIGAMI,Mela Koteluk,2,15,3,"['poezja spiewana', 'polish alternative', 'polish pop']"
2015-02-13,TAKE ME TO CHURCH,Hozier,3,15,4,"['irish singer-songwriter', 'modern rock', 'pop']"
2015-02-13,BERYL,Mark Knopfler,7,5,5,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2015-02-13,ROZBITY DZBAN,KSU,4,16,6,['japanese edm']
2015-02-13,GŁUPI JA,Organek,5,14,7,"['polish alternative', 'polish alternative rock', 'polish pop']"
2015-02-13,BLACK AND BLUE,Archive,10,7,8,"['electronica', 'trip hop']"
2015-02-13,PYŁ,Fisz Emade Tworzywo feat. Justyna Święs,6,20,9,['Other']
2015-02-13,NAZYWAM SIĘ NIEBO,Natalia Przybysz,8,12,10,"['poezja spiewana', 'polish alternative', 'polish pop']"
2015-02-13,SAVE ME NOW,Billy Idol,13,7,11,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
2015-02-13,GDYBYM,Voo Voo,18,3,12,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2015-02-13,WHAT KIND OF MAN,Florence And The Machine,N,1,13,"['baroque pop', 'pop', 'uk alternative pop']"
2015-02-13,SERCE NA PATYKU,Piotr Bukartyk,19,2,14,"['classic polish pop', 'poezja spiewana']"
2015-02-13,LOUDER THAN WORDS,Pink Floyd,11,19,15,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
2015-02-13,ZIARNO PRAWDY,Nosowska,14,4,16,"['polish alternative', 'polish pop']"
2015-02-13,NIE MAM DLA CIEBIE MIŁOŚCI,Skubas,12,39,17,"['polish alternative', 'polish indie']"
2015-02-13,ROCK OR BUST,AC/DC,15,12,18,"['australian rock', 'hard rock', 'rock']"
2015-02-13,EVERY BREAKING WAVE,U2,16,13,19,"['irish rock', 'permanent wave', 'rock']"
2015-02-13,ALONE IN MY HOME,Jack White,21,4,20,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
2015-02-13,KUP SOBIE PSA,Piotr Bukartyk,17,17,21,"['classic polish pop', 'poezja spiewana']"
2015-02-13,TRI ROHY PENALTA,Jaromir Nohavica,22,10,22,"['czech folk', 'czech rock', 'czech singer-songwriter']"
2015-02-13,IT TAKES A LOT TO KNOW A MAN,Damien Rice,24,5,23,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']"
2015-02-13,CIEMNE ŚCIEŻKI,KSU,N,1,24,['japanese edm']
2015-02-13,CZAS KTÓRY POZOSTAŁ,Artur Rojek,23,21,25,"['polish alternative', 'polish indie', 'polish pop']"
2015-02-13,PLAY BALL,AC/DC,20,19,26,"['australian rock', 'hard rock', 'rock']"
2015-02-13,THIRD DAY OF A SEVEN DAY BINGE,Marilyn Manson,27,6,27,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']"
2015-02-13,ORPHAN,Toto,29,2,28,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2015-02-13,IN THE CLEAR,Foo Fighters,30,2,29,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
2015-02-13,STONEMILKER,Björk,N,1,30,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2015-02-20,TU,Lao Che,2,3,1,"['polish alternative', 'polish alternative rock', 'polish reggae']"
2015-02-20,ŚLADY,Fisz Emade Tworzywo feat. Justyna Święs,1,13,2,['Other']
2015-02-20,BERYL,Mark Knopfler,5,6,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2015-02-20,TAKE ME TO CHURCH,Hozier,4,16,4,"['irish singer-songwriter', 'modern rock', 'pop']"
2015-02-20,ŻURAWIE ORIGAMI,Mela Koteluk,3,16,5,"['poezja spiewana', 'polish alternative', 'polish pop']"
2015-02-20,GDYBYM,Voo Voo,12,4,6,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2015-02-20,ROZBITY DZBAN,KSU,6,17,7,['japanese edm']
2015-02-20,GŁUPI JA,Organek,7,15,8,"['polish alternative', 'polish alternative rock', 'polish pop']"
2015-02-20,WHAT KIND OF MAN,Florence And The Machine,13,2,9,"['baroque pop', 'pop', 'uk alternative pop']"
2015-02-20,PYŁ,Fisz Emade Tworzywo feat. Justyna Święs,9,21,10,['Other']
2015-02-20,SERCE NA PATYKU,Piotr Bukartyk,14,3,11,"['classic polish pop', 'poezja spiewana']"
2015-02-20,BLACK AND BLUE,Archive,8,8,12,"['electronica', 'trip hop']"
2015-02-20,NAZYWAM SIĘ NIEBO,Natalia Przybysz,10,13,13,"['poezja spiewana', 'polish alternative', 'polish pop']"
2015-02-20,SAVE ME NOW,Billy Idol,11,8,14,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
2015-02-20,EVERY BREAKING WAVE,U2,19,14,15,"['irish rock', 'permanent wave', 'rock']"
2015-02-20,ZIARNO PRAWDY,Nosowska,16,5,16,"['polish alternative', 'polish pop']"
2015-02-20,LOUDER THAN WORDS,Pink Floyd,15,20,17,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
2015-02-20,ROCK OR BUST,AC/DC,18,13,18,"['australian rock', 'hard rock', 'rock']"
2015-02-20,ALONE IN MY HOME,Jack White,20,5,19,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
2015-02-20,NIE MAM DLA CIEBIE MIŁOŚCI,Skubas,17,40,20,"['polish alternative', 'polish indie']"
2015-02-20,IT TAKES A LOT TO KNOW A MAN,Damien Rice,23,6,21,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']"
2015-02-20,TRI ROHY PENALTA,Jaromir Nohavica,22,11,22,"['czech folk', 'czech rock', 'czech singer-songwriter']"
2015-02-20,CIEMNE ŚCIEŻKI,KSU,24,2,23,['japanese edm']
2015-02-20,IN THE CLEAR,Foo Fighters,29,3,24,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
2015-02-20,KUP SOBIE PSA,Piotr Bukartyk,21,18,25,"['classic polish pop', 'poezja spiewana']"
2015-02-20,STONEMILKER,Björk,30,2,26,"['art pop', 'electronica', 'experimental pop', 'experimental vocal', 'icelandic experimental', 'icelandic pop', 'icelandic singer-songwriter', 'metropopolis', 'permanent wave', 'trip hop']"
2015-02-20,ORPHAN,Toto,28,3,27,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2015-02-20,EMBRACE ANOTHER FALL,Robert Plant,N,1,28,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'symphonic rock', 'uk americana']"
2015-02-20,THIRD DAY OF A SEVEN DAY BINGE,Marilyn Manson,27,7,29,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']"
2015-02-20,W ZWIĄZKU Z TYM,"L.U.C ft. Krystyna Prońko, K2, Mesajah",N,1,30,['Other']
2015-02-27,TU,Lao Che,1,4,1,"['polish alternative', 'polish alternative rock', 'polish reggae']"
2015-02-27,ŚLADY,Fisz Emade Tworzywo feat. Justyna Święs,2,14,2,['Other']
2015-02-27,GDYBYM,Voo Voo,6,5,3,"['classic polish pop', 'polish alternative', 'polish blues', 'polish post-punk', 'polish rock']"
2015-02-27,BERYL,Mark Knopfler,3,7,4,"['album rock', 'classic rock', 'folk rock', 'mellow gold']"
2015-02-27,TAKE ME TO CHURCH,Hozier,4,17,5,"['irish singer-songwriter', 'modern rock', 'pop']"
2015-02-27,WHAT KIND OF MAN,Florence And The Machine,9,3,6,"['baroque pop', 'pop', 'uk alternative pop']"
2015-02-27,ŻURAWIE ORIGAMI,Mela Koteluk,5,17,7,"['poezja spiewana', 'polish alternative', 'polish pop']"
2015-02-27,ROZBITY DZBAN,KSU,7,18,8,['japanese edm']
2015-02-27,GŁUPI JA,Organek,8,16,9,"['polish alternative', 'polish alternative rock', 'polish pop']"
2015-02-27,SERCE NA PATYKU,Piotr Bukartyk,11,4,10,"['classic polish pop', 'poezja spiewana']"
