1990-12-07,SHOW ME HEAVEN,Maria McKee,1,7,1,[]
1990-12-07,CRYING IN THE RAIN,a-ha,2,6,2,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1990-12-07,ZAWSZE TAM GDZIE TY,Lady Pank,3,12,3,['polish rock']
1990-12-07,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,5,7,4,"['glam metal', 'hard rock', 'rock']"
1990-12-07,THREE BABIES,Sinead O'Connor,4,5,5,"['lilith', 'new wave pop', 'pop rock']"
1990-12-07,EPIC,Faith No More,6,8,6,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']"
1990-12-07,WORLD IN MY EYES,Depeche Mode,8,10,7,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1990-12-07,SOMETHING TO BELIEVE IN,Poison,14,4,8,"['album rock', 'glam metal', 'hard rock', 'rock']"
1990-12-07,SO HARD,Pet Shop Boys,9,7,9,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
1990-12-07,NEVER ENOUGH,The Cure,11,3,10,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1990-12-07,BLAZE OF GLORY,Jon Bon Jovi,16,18,11,['hard rock']
1990-12-07,CUD NIEPAMIĘCI,Stanisław Soyka,12,9,12,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1990-12-07,LOVE TAKES TIME,Mariah Carey,19,5,13,"['dance pop', 'pop', 'urban contemporary']"
1990-12-07,WARSZAWA,T.Love,22,2,14,"['polish pop', 'polish reggae', 'polish rock']"
1990-12-07,I'VE BEEN THINKING ABOUT YOU,Londonbeat,21,6,15,"['eurodance', 'europop', 'hip house']"
1990-12-07,TOM'S DINER,Suzanne Vega & DNA,13,11,16,['Other']
1990-12-07,DON'T WALK AWAY,Bad English,15,5,17,"['album rock', 'glam metal', 'hard rock']"
1990-12-07,SUICIDE BLONDE,INXS,10,9,18,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
1990-12-07,JUSTIFY MY LOVE,Madonna,N,1,19,"['dance pop', 'pop']"
1990-12-07,HEY YOU,Paul Carrack,7,10,20,"['classic uk pop', 'mellow gold', 'new wave pop', 'soft rock']"
1990-12-07,PROMISE ME,Beverley Craven,N,1,21,['new wave pop']
1990-12-07,NOTHING COMPARES 2 U,Sinead O'Connor,18,41,22,"['lilith', 'new wave pop', 'pop rock']"
1990-12-07,I'M YOUR BABY TONIGHT,Whitney Houston,23,4,23,"['dance pop', 'pop', 'urban contemporary']"
1990-12-07,THE GREAT SONG OF INDIFFERENCE,Bob Geldof,24,4,24,"['irish singer-songwriter', 'solo wave']"
1990-12-07,COPERNICUS,Basia,20,10,25,"['smooth jazz', 'sophisti-pop']"
1990-12-07,ANOTHER BRICK IN THE WALL,Roger Waters & Cyndi Lauper,17,4,26,['Other']
1990-12-07,JESSE JAMES BOLERO,Prefab Sprout,28,2,27,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop']"
1990-12-07,MIRACLE,Jon Bon Jovi,N,1,28,['hard rock']
1990-12-07,KEEP OUR LOVE ALIVE,Stevie Wonder,29,2,29,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
1990-12-07,NEW POWER GENERATION,Prince,N,1,30,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1990-12-14,THREE BABIES,Sinead O'Connor,5,6,1,"['lilith', 'new wave pop', 'pop rock']"
1990-12-14,CRYING IN THE RAIN,a-ha,2,7,2,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1990-12-14,SHOW ME HEAVEN,Maria McKee,1,8,3,[]
1990-12-14,NEVER ENOUGH,The Cure,10,4,4,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1990-12-14,WARSZAWA,T.Love,14,3,5,"['polish pop', 'polish reggae', 'polish rock']"
1990-12-14,CUD NIEPAMIĘCI,Stanisław Soyka,12,10,6,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1990-12-14,HEY YOU,Paul Carrack,20,11,7,"['classic uk pop', 'mellow gold', 'new wave pop', 'soft rock']"
1990-12-14,ZAWSZE TAM GDZIE TY,Lady Pank,3,13,8,['polish rock']
1990-12-14,LOVE TAKES TIME,Mariah Carey,13,6,9,"['dance pop', 'pop', 'urban contemporary']"
1990-12-14,PROMISE ME,Beverley Craven,21,2,10,['new wave pop']
1990-12-14,TOM'S DINER,Suzanne Vega & DNA,16,12,11,['Other']
1990-12-14,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,4,8,12,"['glam metal', 'hard rock', 'rock']"
1990-12-14,EPIC,Faith No More,6,9,13,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']"
1990-12-14,JUSTIFY MY LOVE,Madonna,19,2,14,"['dance pop', 'pop']"
1990-12-14,SO HARD,Pet Shop Boys,9,8,15,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
1990-12-14,SOMETHING TO BELIEVE IN,Poison,8,5,16,"['album rock', 'glam metal', 'hard rock', 'rock']"
1990-12-14,DON'T WALK AWAY,Bad English,17,6,17,"['album rock', 'glam metal', 'hard rock']"
1990-12-14,WORLD IN MY EYES,Depeche Mode,7,11,18,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1990-12-14,I'VE BEEN THINKING ABOUT YOU,Londonbeat,15,7,19,"['eurodance', 'europop', 'hip house']"
1990-12-14,BLAZE OF GLORY,Jon Bon Jovi,11,19,20,['hard rock']
1990-12-14,MIRACLE,Jon Bon Jovi,28,2,21,['hard rock']
1990-12-14,I'M YOUR BABY TONIGHT,Whitney Houston,23,5,22,"['dance pop', 'pop', 'urban contemporary']"
1990-12-14,ANOTHER BRICK IN THE WALL,Roger Waters & Cyndi Lauper,26,5,23,['Other']
1990-12-14,SUICIDE BLONDE,INXS,18,10,24,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
1990-12-14,COPERNICUS,Basia,25,11,25,"['smooth jazz', 'sophisti-pop']"
1990-12-14,NEW POWER GENERATION,Prince,30,2,26,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1990-12-14,KEEP OUR LOVE ALIVE,Stevie Wonder,29,3,27,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
1990-12-14,NOTHING COMPARES 2 U,Sinead O'Connor,22,42,28,"['lilith', 'new wave pop', 'pop rock']"
1990-12-14,NIGHT AND DAY,U2,N,1,29,"['irish rock', 'permanent wave', 'rock']"
1990-12-14,JESSE JAMES BOLERO,Prefab Sprout,27,3,30,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop']"
1990-12-21,WARSZAWA,T.Love,5,4,1,"['polish pop', 'polish reggae', 'polish rock']"
1990-12-21,THREE BABIES,Sinead O'Connor,1,7,2,"['lilith', 'new wave pop', 'pop rock']"
1990-12-21,CRYING IN THE RAIN,a-ha,2,8,3,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1990-12-21,NEVER ENOUGH,The Cure,4,5,4,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1990-12-21,SHOW ME HEAVEN,Maria McKee,3,9,5,[]
1990-12-21,LOVE TAKES TIME,Mariah Carey,9,7,6,"['dance pop', 'pop', 'urban contemporary']"
1990-12-21,PROMISE ME,Beverley Craven,10,3,7,['new wave pop']
1990-12-21,JUSTIFY MY LOVE,Madonna,14,3,8,"['dance pop', 'pop']"
1990-12-21,CUD NIEPAMIĘCI,Stanisław Soyka,6,11,9,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1990-12-21,ZAWSZE TAM GDZIE TY,Lady Pank,8,14,10,['polish rock']
1990-12-21,MIRACLE,Jon Bon Jovi,21,3,11,['hard rock']
1990-12-21,I'M YOUR BABY TONIGHT,Whitney Houston,22,6,12,"['dance pop', 'pop', 'urban contemporary']"
1990-12-21,TOM'S DINER,Suzanne Vega & DNA,11,13,13,['Other']
1990-12-21,HEY YOU,Paul Carrack,7,12,14,"['classic uk pop', 'mellow gold', 'new wave pop', 'soft rock']"
1990-12-21,SO HARD,Pet Shop Boys,15,9,15,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
1990-12-21,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,12,9,16,"['glam metal', 'hard rock', 'rock']"
1990-12-21,EPIC,Faith No More,13,10,17,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']"
1990-12-21,WORLD IN MY EYES,Depeche Mode,18,12,18,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1990-12-21,DON'T WALK AWAY,Bad English,17,7,19,"['album rock', 'glam metal', 'hard rock']"
1990-12-21,BLAZE OF GLORY,Jon Bon Jovi,20,20,20,['hard rock']
1990-12-21,NEW POWER GENERATION,Prince,26,3,21,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1990-12-21,SOMETHING TO BELIEVE IN,Poison,16,6,22,"['album rock', 'glam metal', 'hard rock', 'rock']"
1990-12-21,NOTHING COMPARES 2 U,Sinead O'Connor,28,43,23,"['lilith', 'new wave pop', 'pop rock']"
1990-12-21,COPERNICUS,Basia,25,12,24,"['smooth jazz', 'sophisti-pop']"
1990-12-21,KEEP OUR LOVE ALIVE,Stevie Wonder,27,4,25,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']"
1990-12-21,I'VE BEEN THINKING ABOUT YOU,Londonbeat,19,8,26,"['eurodance', 'europop', 'hip house']"
1990-12-21,WAITING FOR THAT DAY,George Michael,N,1,27,[]
1990-12-21,NIGHT AND DAY,U2,29,2,28,"['irish rock', 'permanent wave', 'rock']"
1990-12-21,L.A. WOMAN,Billy Idol,N,1,29,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
1990-12-21,JESSE JAMES BOLERO,Prefab Sprout,30,4,30,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop']"
1990-12-28,WARSZAWA,T.Love,1,5,1,"['polish pop', 'polish reggae', 'polish rock']"
1990-12-28,THREE BABIES,Sinead O'Connor,2,8,2,"['lilith', 'new wave pop', 'pop rock']"
1990-12-28,NEVER ENOUGH,The Cure,4,6,3,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1990-12-28,LOVE TAKES TIME,Mariah Carey,6,8,4,"['dance pop', 'pop', 'urban contemporary']"
1990-12-28,JUSTIFY MY LOVE,Madonna,8,4,5,"['dance pop', 'pop']"
1990-12-28,PROMISE ME,Beverley Craven,7,4,6,['new wave pop']
1990-12-28,SHOW ME HEAVEN,Maria McKee,5,10,7,[]
1990-12-28,CRYING IN THE RAIN,a-ha,3,9,8,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1990-12-28,MIRACLE,Jon Bon Jovi,11,4,9,['hard rock']
1990-12-28,ZAWSZE TAM GDZIE TY,Lady Pank,10,15,10,['polish rock']
1990-12-28,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,16,10,11,"['glam metal', 'hard rock', 'rock']"
1990-12-28,I'M YOUR BABY TONIGHT,Whitney Houston,12,7,12,"['dance pop', 'pop', 'urban contemporary']"
1990-12-28,WORLD IN MY EYES,Depeche Mode,18,13,13,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1990-12-28,NEW POWER GENERATION,Prince,21,4,14,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1990-12-28,EPIC,Faith No More,17,11,15,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']"
1990-12-28,TOM'S DINER,Suzanne Vega & DNA,13,14,16,['Other']
1990-12-28,SO HARD,Pet Shop Boys,15,10,17,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
1990-12-28,CUD NIEPAMIĘCI,Stanisław Soyka,9,12,18,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1990-12-28,PONAD ŚWIAT,Emigranci,N,1,19,['Other']
1990-12-28,NIE MA DOKĄD IŚĆ,Ziyo,N,1,20,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
1990-12-28,WAITING FOR THAT DAY,George Michael,27,2,21,[]
1990-12-28,SOMETHING TO BELIEVE IN,Poison,22,7,22,"['album rock', 'glam metal', 'hard rock', 'rock']"
1990-12-28,NOTHING COMPARES 2 U,Sinead O'Connor,23,44,23,"['lilith', 'new wave pop', 'pop rock']"
1990-12-28,RZUĆ BROŃ (I CZEŚĆ BOHATEROM),Lombard,N,1,24,['corridos clasicos']
1990-12-28,JESSE JAMES BOLERO,Prefab Sprout,30,5,25,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop']"
1990-12-28,HEY YOU,Paul Carrack,14,13,26,"['classic uk pop', 'mellow gold', 'new wave pop', 'soft rock']"
1990-12-28,WYSŁANNIK,Kult,N,1,27,['new french touch']
1990-12-28,PLAY IT AGAIN,Stanisław Soyka,N,1,28,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1990-12-28,MORE,The Sisters Of Mercy,N,1,29,['corrosion']
1990-12-28,NIGHT AND DAY,U2,28,3,30,"['irish rock', 'permanent wave', 'rock']"
1991-01-04,WARSZAWA,T.Love,1,6,1,"['polish pop', 'polish reggae', 'polish rock']"
1991-01-04,MIRACLE,Jon Bon Jovi,9,5,2,['hard rock']
1991-01-04,PROMISE ME,Beverley Craven,6,5,3,['new wave pop']
1991-01-04,JUSTIFY MY LOVE,Madonna,5,5,4,"['dance pop', 'pop']"
1991-01-04,LOVE TAKES TIME,Mariah Carey,4,9,5,"['dance pop', 'pop', 'urban contemporary']"
1991-01-04,THREE BABIES,Sinead O'Connor,2,9,6,"['lilith', 'new wave pop', 'pop rock']"
1991-01-04,NEVER ENOUGH,The Cure,3,7,7,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1991-01-04,CRYING IN THE RAIN,a-ha,8,10,8,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1991-01-04,SHOW ME HEAVEN,Maria McKee,7,11,9,[]
1991-01-04,ZAWSZE TAM GDZIE TY,Lady Pank,10,16,10,['polish rock']
1991-01-04,WORLD IN MY EYES,Depeche Mode,13,14,11,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
1991-01-04,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,11,11,12,"['glam metal', 'hard rock', 'rock']"
1991-01-04,EPIC,Faith No More,15,12,13,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'nu metal', 'rap metal', 'rap rock', 'rock']"
1991-01-04,I'M YOUR BABY TONIGHT,Whitney Houston,12,8,14,"['dance pop', 'pop', 'urban contemporary']"
1991-01-04,NIE MA DOKĄD IŚĆ,Ziyo,20,2,15,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']"
1991-01-04,WYSŁANNIK,Kult,27,2,16,['new french touch']
1991-01-04,NEW POWER GENERATION,Prince,14,5,17,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1991-01-04,PONAD ŚWIAT,Emigranci,19,2,18,['Other']
1991-01-04,NOTHING COMPARES 2 U,Sinead O'Connor,23,45,19,"['lilith', 'new wave pop', 'pop rock']"
1991-01-04,SOMETHING TO BELIEVE IN,Poison,22,8,20,"['album rock', 'glam metal', 'hard rock', 'rock']"
1991-01-04,RZUĆ BROŃ (I CZEŚĆ BOHATEROM),Lombard,24,2,21,['corridos clasicos']
1991-01-04,MORE,The Sisters Of Mercy,29,2,22,['corrosion']
1991-01-04,SO HARD,Pet Shop Boys,17,11,23,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
1991-01-04,CUD NIEPAMIĘCI,Stanisław Soyka,18,13,24,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1991-01-04,PLAY IT AGAIN,Stanisław Soyka,28,2,25,"['classic polish pop', 'poezja spiewana', 'polish pop', 'polish rock']"
1991-01-04,YOU GOTTA LOVE SOMEONE,Elton John,N,1,26,"['glam rock', 'mellow gold', 'piano rock']"
1991-01-04,NIGHT AND DAY,U2,30,4,27,"['irish rock', 'permanent wave', 'rock']"
1991-01-04,I'LL BE YOUR BABY TONIGHT,Robert Palmer & UB40,N,1,28,['Other']
1991-01-04,IMPULSIVE,Wilson Phillips,N,1,29,"['girl group', 'mellow gold', 'new wave pop', 'soft rock']"
1991-01-04,SADNESS PART ONE,Enigma,N,1,30,"['corrido', 'corridos alternativos', 'musica mexicana', 'norteno', 'nueva musica mexicana']"
1991-01-11,PROMISE ME,Beverley Craven,3,6,1,['new wave pop']
1991-01-11,MIRACLE,Jon Bon Jovi,2,6,2,['hard rock']
1991-01-11,WARSZAWA,T.Love,1,7,3,"['polish pop', 'polish reggae', 'polish rock']"
1991-01-11,JUSTIFY MY LOVE,Madonna,4,6,4,"['dance pop', 'pop']"
1991-01-11,NEW POWER GENERATION,Prince,17,6,5,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']"
1991-01-11,YOU GOTTA LOVE SOMEONE,Elton John,26,2,6,"['glam rock', 'mellow gold', 'piano rock']"
1991-01-11,I'LL BE YOUR BABY TONIGHT,Robert Palmer & UB40,28,2,7,['Other']
1991-01-11,THREE BABIES,Sinead O'Connor,6,10,8,"['lilith', 'new wave pop', 'pop rock']"
1991-01-11,SHOW ME HEAVEN,Maria McKee,9,12,9,[]
1991-01-11,SADNESS PART ONE,Enigma,30,2,10,"['corrido', 'corridos alternativos', 'musica mexicana', 'norteno', 'nueva musica mexicana']"
1991-01-11,DISAPPEAR,INXS,N,1,11,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
1991-01-11,"HELLO, I LOVE YOU",The Cure,N,1,12,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1991-01-11,LOVE TAKES TIME,Mariah Carey,5,10,13,"['dance pop', 'pop', 'urban contemporary']"
1991-01-11,NEVER ENOUGH,The Cure,7,8,14,"['new wave', 'permanent wave', 'rock', 'uk post-punk']"
1991-01-11,CRYING IN THE RAIN,a-ha,8,11,15,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']"
1991-01-11,ZAWSZE TAM GDZIE TY,Lady Pank,10,17,16,['polish rock']
1991-01-11,MORE,The Sisters Of Mercy,22,3,17,['corrosion']
1991-01-11,KNOCKIN' ON HEAVEN'S DOOR,Guns N' Roses,12,12,18,"['glam metal', 'hard rock', 'rock']"
1991-01-11,WORLD IN MY EYES,Depeche Mode,11,15,19,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']"
